2025-08-23;18:59:21.475704;[0] PIN;Проигнорировано
2025-08-23;19:03:26.635489;[140] PIN;2025-08-23;19:03:27.327833;[306/140] PONG (1)

2025-08-23;19:03:29.324476;[135] PIN;2025-08-23;19:03:29.667745;[307/135] PONG (2)

2025-08-23;19:03:29.354219;[141] PIN;2025-08-23;19:03:29.876821;[308/141] PONG (1)

2025-08-23;19:03:30.384025;[136] PIN;2025-08-23;19:03:31.209635;[310/136] PONG (2)

2025-08-23;19:03:31.465835;[137] PIN;2025-08-23;19:03:31.786583;[311/137] PONG (2)

2025-08-23;19:03:32.271971;[142] PIN;2025-08-23;19:03:32.815672;[312/142] PONG (1)

2025-08-23;19:03:32.394852;[138] PIN;2025-08-23;19:03:33.387501;[313/138] PONG (2)

2025-08-23;19:03:33.795925;[143] PIN;Проигнорировано
2025-08-23;19:03:34.761897;[139] PIN;2025-08-23;19:03:35.246532;[314/139] PONG (2)

2025-08-23;19:03:35.339875;[140] PIN;2025-08-23;19:03:35.965447;[316/140] PONG (2)

2025-08-23;19:03:35.482603;[144] PIN;2025-08-23;19:03:36.059840;[317/144] PONG (1)

2025-08-23;19:03:36.370047;[141] PIN;Проигнорировано
2025-08-23;19:03:37.060412;[145] PIN;2025-08-23;19:03:37.730876;[318/145] PONG (1)

2025-08-23;19:03:38.449437;[146] PIN;2025-08-23;19:03:38.778947;[319/146] PONG (1)

2025-08-23;19:03:39.136731;[142] PIN;2025-08-23;19:03:39.881720;[320/142] PONG (2)

2025-08-23;19:03:40.255028;[147] PIN;2025-08-23;19:03:41.221870;[322/147] PONG (1)

2025-08-23;19:03:41.877784;[143] PIN;2025-08-23;19:03:42.285157;[323/143] PONG (2)

2025-08-23;19:03:42.801231;[144] PIN;2025-08-23;19:03:43.112426;[324/144] PONG (2)

2025-08-23;19:03:43.326097;[148] PIN;2025-08-23;19:03:43.662602;[325/148] PONG (1)

2025-08-23;19:03:45.982596;[149] PIN;2025-08-23;19:03:46.355395;[327/149] PONG (1)

2025-08-23;19:03:45.497754;[145] PIN;2025-08-23;19:03:47.124270;[328/145] PONG (2)

2025-08-23;19:03:47.185692;[146] PIN;2025-08-23;19:03:47.736753;[329/146] PONG (2)

2025-08-23;19:03:48.971730;[150] PIN;Проигнорировано
2025-08-23;19:03:49.346916;[147] PIN;2025-08-23;19:03:50.199838;[330/147] PONG (2)

2025-08-23;19:03:50.734371;[151] PIN;2025-08-23;19:03:51.075535;[332/151] PONG (1)

2025-08-23;19:03:51.308727;[148] PIN;Проигнорировано
2025-08-23;19:03:53.760101;[149] PIN;2025-08-23;19:03:54.163979;[333/149] PONG (2)

2025-08-23;19:03:54.290634;[152] PIN;2025-08-23;19:03:55.139823;[334/152] PONG (1)

2025-08-23;19:03:56.424786;[150] PIN;2025-08-23;19:03:57.095804;[336/150] PONG (2)

2025-08-23;19:03:56.221916;[153] PIN;2025-08-23;19:03:57.232318;[337/153] PONG (1)

2025-08-23;19:03:57.860188;[154] PIN;2025-08-23;19:03:58.548319;[338/154] PONG (1)

2025-08-23;19:03:59.125314;[151] PIN;2025-08-23;19:03:59.624989;[339/151] PONG (2)

2025-08-23;19:04:00.974831;[155] PIN;2025-08-23;19:04:01.684834;[341/155] PONG (1)

2025-08-23;19:04:02.018847;[152] PIN;2025-08-23;19:04:02.143836;[342/152] PONG (2)

2025-08-23;19:04:02.492849;[156] PIN;2025-08-23;19:04:02.897849;[343/156] PONG (1)

2025-08-23;19:04:03.388831;[153] PIN;2025-08-23;19:04:04.222834;[344/153] PONG (2)

2025-08-23;19:04:04.252832;[157] PIN;2025-08-23;19:04:04.868771;[345/157] PONG (1)

2025-08-23;19:04:05.718849;[158] PIN;2025-08-23;19:04:05.893853;[347/158] PONG (1)

2025-08-23;19:04:05.435789;[154] PIN;2025-08-23;19:04:06.317918;[348/154] PONG (2)

2025-08-23;19:04:06.318893;[155] PIN;Проигнорировано
2025-08-23;19:04:06.807156;[159] PIN;Проигнорировано
2025-08-23;19:04:07.038916;[156] PIN;2025-08-23;19:04:07.209778;[349/156] PONG (2)

2025-08-23;19:04:09.471913;[157] PIN;2025-08-23;19:04:10.460848;[350/157] PONG (2)

2025-08-23;19:04:09.803179;[160] PIN;2025-08-23;19:04:10.664854;[352/160] PONG (1)

2025-08-23;19:04:11.199844;[161] PIN;2025-08-23;19:04:11.418550;[353/161] PONG (1)

2025-08-23;19:04:12.214579;[158] PIN;2025-08-23;19:04:12.542296;[354/158] PONG (2)

2025-08-23;19:04:12.636198;[159] PIN;Проигнорировано
2025-08-23;19:04:14.169755;[162] PIN;2025-08-23;19:04:14.438753;[355/162] PONG (1)

2025-08-23;19:04:14.392754;[160] PIN;2025-08-23;19:04:15.163847;[356/160] PONG (2)

2025-08-23;19:04:16.575303;[161] PIN;2025-08-23;19:04:17.312362;[358/161] PONG (2)

2025-08-23;19:04:17.065111;[163] PIN;2025-08-23;19:04:17.405840;[359/163] PONG (1)

2025-08-23;19:04:17.779208;[162] PIN;2025-08-23;19:04:18.673752;[360/162] PONG (2)

2025-08-23;19:04:18.295538;[164] PIN;2025-08-23;19:04:18.814767;[361/164] PONG (1)

2025-08-23;19:04:20.309848;[163] PIN;2025-08-23;19:04:20.590921;[362/163] PONG (2)

2025-08-23;19:04:21.292010;[164] PIN;2025-08-23;19:04:21.403150;[364/164] PONG (2)

2025-08-23;19:04:21.244580;[165] PIN;2025-08-23;19:04:22.069815;[365/165] PONG (1)

2025-08-23;19:04:23.944298;[166] PIN;2025-08-23;19:04:24.176848;[366/166] PONG (1)

2025-08-23;19:04:24.253691;[165] PIN;2025-08-23;19:04:25.188850;[367/165] PONG (2)

2025-08-23;19:04:25.079357;[167] PIN;2025-08-23;19:04:25.220219;[368/167] PONG (1)

2025-08-23;19:04:25.999864;[166] PIN;2025-08-23;19:04:26.924967;[370/166] PONG (2)

2025-08-23;19:04:27.348015;[168] PIN;2025-08-23;19:04:27.579037;[371/168] PONG (1)

2025-08-23;19:04:27.842274;[167] PIN;2025-08-23;19:04:28.322938;[372/167] PONG (2)

2025-08-23;19:04:29.673454;[169] PIN;Проигнорировано
2025-08-23;19:04:30.649644;[168] PIN;2025-08-23;19:04:31.514641;[374/168] PONG (2)

